RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CLUZ,01BAUANG_GS1,G,En,32000.0002,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CMIN,10GNPK_U01,G,En,0.0099,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CMIN,10GNPK_U04,G,En,0.0099,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CMIN,13DCPP_U02,G,En,0.01,
4/30/2026,RTD,4/30/2026 12:05:00 AM,CMIN,14SARANG_U02,G,En,0.0102,
4/30/2026 12:05:00 AM,RTD,4/30/2026 12:10:00 AM,CLUZ,03EERI_G02,G,En,26000.0001,
4/30/2026 12:05:00 AM,RTD,4/30/2026 12:10:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026 12:05:00 AM,RTD,4/30/2026 12:10:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026 12:05:00 AM,RTD,4/30/2026 12:10:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026 12:05:00 AM,RTD,4/30/2026 12:10:00 AM,CMIN,11PULA4_U03,G,En,-9999,
4/30/2026 12:10:00 AM,RTD,4/30/2026 12:15:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/30/2026 12:10:00 AM,RTD,4/30/2026 12:15:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/30/2026 12:10:00 AM,RTD,4/30/2026 12:15:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026 12:10:00 AM,RTD,4/30/2026 12:15:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026 12:10:00 AM,RTD,4/30/2026 12:15:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CLUZ,03EERI_G03,G,En,25999.9999,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CMIN,10GNPK_U01,G,En,0.0096,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CMIN,10GNPK_U04,G,En,0.0096,
4/30/2026 12:15:00 AM,RTD,4/30/2026 12:20:00 AM,CMIN,14SARANG_U01,G,En,0.01,
4/30/2026 12:20:00 AM,RTD,4/30/2026 12:25:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/30/2026 12:20:00 AM,RTD,4/30/2026 12:25:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026 12:20:00 AM,RTD,4/30/2026 12:25:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026 12:20:00 AM,RTD,4/30/2026 12:25:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CLUZ,03EERI_G01,G,En,26000,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CVIS,05CARMENDPP_U01,G,En,19811.50,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CVIS,05CARMENDPP_U02,G,En,19811.50,
4/30/2026 12:25:00 AM,RTD,4/30/2026 12:30:00 AM,CVIS,05CARMENDPP_U03,G,En,19811.50,
4/30/2026 12:30:00 AM,RTD,4/30/2026 12:35:00 AM,CLUZ,01BAUANG_GS1,G,En,32000.0002,
4/30/2026 12:30:00 AM,RTD,4/30/2026 12:35:00 AM,CLUZ,01BAUANG_GS2,G,En,32000.0002,
4/30/2026 12:30:00 AM,RTD,4/30/2026 12:35:00 AM,CLUZ,01BAUANG_GS3,G,En,32000.0002,
4/30/2026 12:30:00 AM,RTD,4/30/2026 12:35:00 AM,CVIS,08NABASDPP_U02,G,En,18942.90,
4/30/2026 12:35:00 AM,RTD,4/30/2026 12:40:00 AM,CLUZ,03EERI_G02,G,En,26000.0009,
4/30/2026 12:35:00 AM,RTD,4/30/2026 12:40:00 AM,CVIS,08PEDC_U03,G,En,5999.9979,
