RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
8/6/2026,RTD,8/6/2026 12:05:00 AM,CMIN,13MAGDBNK_U01,G,En,14000.08,
8/6/2026,RTD,8/6/2026 12:05:00 AM,CMIN,13MAGDBNK_U02,G,En,14000.08,
8/6/2026,RTD,8/6/2026 12:05:00 AM,CMIN,13MAGDBNK_U03,G,En,14000.08,
8/6/2026 12:05:00 AM,RTD,8/6/2026 12:10:00 AM,CLUZ,01GNPD_U02,G,En,2853.6998,
8/6/2026 12:10:00 AM,RTD,8/6/2026 12:15:00 AM,CLUZ,01GNPD_U02,G,En,2853.70,
8/6/2026 12:15:00 AM,RTD,8/6/2026 12:20:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/6/2026 12:15:00 AM,RTD,8/6/2026 12:20:00 AM,CVIS,05CARMEN_BAT,G,En,25000,
8/6/2026 12:20:00 AM,RTD,8/6/2026 12:25:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/6/2026 12:25:00 AM,RTD,8/6/2026 12:30:00 AM,CLUZ,01SUAL_G01,G,En,3400.08,
8/6/2026 12:30:00 AM,RTD,8/6/2026 12:35:00 AM,CLUZ,03STA-RI_G03,G,En,6689.40,
8/6/2026 12:30:00 AM,RTD,8/6/2026 12:35:00 AM,CLUZ,03STA-RI_G04,G,En,6689.40,
8/6/2026 12:35:00 AM,RTD,8/6/2026 12:40:00 AM,CLUZ,03QPPL_G01,G,En,4444,
8/6/2026 12:35:00 AM,RTD,8/6/2026 12:40:00 AM,CMIN,10GNPK_U01,G,En,16800,
8/6/2026 12:35:00 AM,RTD,8/6/2026 12:40:00 AM,CMIN,10GNPK_U03,G,En,16800,
8/6/2026 12:40:00 AM,RTD,8/6/2026 12:45:00 AM,CLUZ,03SBPL_G01,G,En,3201.90,
8/6/2026 12:40:00 AM,RTD,8/6/2026 12:45:00 AM,CMIN,10GNPK_U01,G,En,16800.0007,
8/6/2026 12:45:00 AM,RTD,8/6/2026 12:50:00 AM,CLUZ,03PAGBIL_G03,G,En,3144.40,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,CLUZ,01SMC_G02,G,En,3000.08,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,CLUZ,01SMC_G03,G,En,3000.08,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,CVIS,08PEDC_U03,G,En,9060,
8/6/2026 12:55:00 AM,RTD,8/6/2026 1:00:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/6/2026 12:55:00 AM,RTD,8/6/2026 1:00:00 AM,CLUZ,01GNPD_U02,G,En,2853.70,
8/6/2026 12:55:00 AM,RTD,8/6/2026 1:00:00 AM,CVIS,05CEDC_U03,G,En,8600,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CLUZ,01MAGAT_U01,G,En,0,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CLUZ,01MAGAT_U03,G,En,0,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CLUZ,01MAGAT_U04,G,En,0,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09SANGALI_BAT,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U01,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U02,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U03,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U04,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U05,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U06,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U07,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U08,G,En,32000,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,CMIN,09WMPC_U10,G,En,32000,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CLUZ,01BINGA_U03,G,En,0,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CLUZ,01MAGAT_U01,G,En,0,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CLUZ,01MAGAT_U03,G,En,0,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CLUZ,01MAGAT_U04,G,En,0,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CLUZ,01MARVEL_G02,G,En,0,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,CVIS,05CARMEN_BAT,G,En,25000,
8/6/2026 1:10:00 AM,RTD,8/6/2026 1:15:00 AM,CLUZ,01BINGA_U03,G,En,0,
8/6/2026 1:10:00 AM,RTD,8/6/2026 1:15:00 AM,CLUZ,01MAGAT_U01,G,En,0,
