RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
4/29/2026,RTD,4/29/2026 12:05:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026,RTD,4/29/2026 12:05:00 AM,CMIN,11PULA4_U03,G,En,-9999,
4/29/2026 12:05:00 AM,RTD,4/29/2026 12:10:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:05:00 AM,RTD,4/29/2026 12:10:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/29/2026 12:10:00 AM,RTD,4/29/2026 12:15:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:10:00 AM,RTD,4/29/2026 12:15:00 AM,CMIN,11PULA4_U03,G,En,-9999,
4/29/2026 12:15:00 AM,RTD,4/29/2026 12:20:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:15:00 AM,RTD,4/29/2026 12:20:00 AM,CMIN,11PULA4_U03,G,En,-9999,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,CVIS,05CARMENDPP_U01,G,En,19775.60,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,CVIS,05CARMENDPP_U02,G,En,19775.60,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,CVIS,05CARMENDPP_U03,G,En,19775.60,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 12:25:00 AM,RTD,4/29/2026 12:30:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:25:00 AM,RTD,4/29/2026 12:30:00 AM,CMIN,11PULA4_U03,G,En,-9999,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,CVIS,05CARMENDPP_U01,G,En,19775.60,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,CVIS,05CARMENDPP_U02,G,En,19775.60,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,CVIS,05CARMENDPP_U03,G,En,19775.60,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,CLUZ,01MAGAT_U03,G,En,31898.0098,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,CVIS,08NABASDPP_U01,G,En,19094.90,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,CVIS,08NABASDPP_U02,G,En,19094.90,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,CMIN,10AGUS7_U01,G,En,-9999,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,CLUZ,03ILIJAN_G02,G,En,27000.0001,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,CVIS,08NABASDPP_U01,G,En,19094.90,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,CVIS,08NABASDPP_U02,G,En,19094.90,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,CVIS,08NABASDPP_U01,G,En,19094.90,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,CVIS,08NABASDPP_U02,G,En,19094.90,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,CMIN,10AGUS4_U02,G,En,-9999,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,CMIN,10AGUS4_U03,G,En,-9999,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CVIS,08PEDC_U01,G,En,6000.0021,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CVIS,08PEDC_U02,G,En,6000.0021,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CVIS,08PEDC_U03,G,En,6000.0021,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CVIS,08PEDC_U01,G,En,6000.0003,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CVIS,08PEDC_U02,G,En,6000.0003,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CVIS,08PEDC_U03,G,En,6000.0003,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CMIN,11FDC_U01,G,En,-9999.90,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CMIN,11FDC_U02,G,En,-9999.90,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,CMIN,11FDC_U03,G,En,-9999.90,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,CLUZ,03ILIJAN_G02,G,En,27000,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,CVIS,05CEDC_U01,G,En,6000,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,CVIS,05CEDC_U02,G,En,6000,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,CVIS,05CEDC_U03,G,En,6000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CLUZ,03ILIJAN_G01,G,En,27000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CLUZ,03ILIJAN_G02,G,En,27000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CVIS,05CEDC_U01,G,En,6000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CVIS,05CEDC_U02,G,En,6000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CVIS,05CEDC_U03,G,En,6000,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS6_U02,G,En,-9999,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS6_U03,G,En,-9999,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS6_U04,G,En,-9999,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS6_U05,G,En,-9999,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS7_U01,G,En,-9999,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,CMIN,10AGUS7_U02,G,En,-9999,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,CVIS,05CEDC_U01,G,En,6000,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,CVIS,05CEDC_U02,G,En,6000,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,CVIS,05CEDC_U03,G,En,6000,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,CMIN,13DCPP_U01,G,En,-10000,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CVIS,05CEDC_U01,G,En,0.0103,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CVIS,05CEDC_U02,G,En,0.0103,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CVIS,05CEDC_U03,G,En,0.0103,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CVIS,06PAL2A_U01,G,En,0.01,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CVIS,06PAL2A_U03,G,En,0.01,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,CLUZ,03EERI_G02,G,En,26000,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,CLUZ,03EERI_G03,G,En,26000,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,CMIN,11STEAG_U01,G,En,-9998.9957,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,CMIN,11STEAG_U02,G,En,-9998.9957,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,CVIS,05CARMENDPP_U01,G,En,19775.60,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,CVIS,05CARMENDPP_U02,G,En,19775.60,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,CVIS,05CARMENDPP_U03,G,En,19775.60,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,CMIN,10AGUS5_U01,G,En,-9999,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,CMIN,10AGUS5_U02,G,En,-9999,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,CVIS,05CARMENDPP_U01,G,En,19775.60,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,CVIS,05CARMENDPP_U02,G,En,19775.60,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,CVIS,05CARMENDPP_U03,G,En,19775.60,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,CMIN,13DCPP_U01,G,En,-10000.0021,
4/29/2026 1:35:00 AM,RTD,4/29/2026 1:40:00 AM,CVIS,08PDPP3_C,G,En,14908.60,
4/29/2026 1:35:00 AM,RTD,4/29/2026 1:40:00 AM,CMIN,13DCPP_U01,G,En,-10000.0041,
4/29/2026 1:40:00 AM,RTD,4/29/2026 1:45:00 AM,CLUZ,01MAGAT_U02,G,En,14995,
4/29/2026 1:40:00 AM,RTD,4/29/2026 1:45:00 AM,CMIN,11MINBAL_G01,G,En,-10000,
4/29/2026 1:45:00 AM,RTD,4/29/2026 1:50:00 AM,CLUZ,01MAGAT_U02,G,En,14995,
4/29/2026 1:45:00 AM,RTD,4/29/2026 1:50:00 AM,CMIN,10AGUS4_U02,G,En,-9999,
4/29/2026 1:45:00 AM,RTD,4/29/2026 1:50:00 AM,CMIN,10AGUS4_U03,G,En,-9999,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,CMIN,10AGUS4_U02,G,En,-9999,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,CMIN,10AGUS4_U03,G,En,-9999,
4/29/2026 1:55:00 AM,RTD,4/29/2026 2:00:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 1:55:00 AM,RTD,4/29/2026 2:00:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 1:55:00 AM,RTD,4/29/2026 2:00:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,CMIN,10AGUS4_U02,G,En,-9999,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,CMIN,10AGUS4_U03,G,En,-9999,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,CMIN,10AGUS4_U02,G,En,-9999,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,CMIN,10AGUS4_U03,G,En,-9999,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,CMIN,10GNPK_U02,G,En,-10000,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,CMIN,13DCPP_U01,G,En,-10000.0240,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,CMIN,11MINBAL_G01,G,En,-10000,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CMIN,10AGUS2_U01,G,En,-9999,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CMIN,10AGUS2_U02,G,En,-9999,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,CMIN,10AGUS2_U03,G,En,-9999,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,CLUZ,03STA-RI_G02,G,En,6807.10,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,CLUZ,03STA-RI_G03,G,En,6807.10,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,CLUZ,03STA-RI_G04,G,En,6807.10,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,CMIN,10AGUS2_U01,G,En,-9999,
