RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CLUZ,03ILIJAN_G01,G,En,16000,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CLUZ,03ILIJAN_G02,G,En,16000,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CMIN,10GNPK_U01,G,En,3500,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CMIN,10GNPK_U02,G,En,3500,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CMIN,10GNPK_U03,G,En,3500,
7/9/2026,RTD,7/9/2026 12:05:00 AM,CMIN,10GNPK_U04,G,En,3500,
7/9/2026 12:05:00 AM,RTD,7/9/2026 12:10:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:05:00 AM,RTD,7/9/2026 12:10:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:05:00 AM,RTD,7/9/2026 12:10:00 AM,CMIN,14SARANG_U01,G,En,3910,
7/9/2026 12:10:00 AM,RTD,7/9/2026 12:15:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:10:00 AM,RTD,7/9/2026 12:15:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:10:00 AM,RTD,7/9/2026 12:15:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:15:00 AM,RTD,7/9/2026 12:20:00 AM,CLUZ,03EERI_G02,G,En,14899.9999,
7/9/2026 12:15:00 AM,RTD,7/9/2026 12:20:00 AM,CLUZ,03EERI_G03,G,En,14899.9999,
7/9/2026 12:15:00 AM,RTD,7/9/2026 12:20:00 AM,CMIN,14SARANG_U01,G,En,3910,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,CLUZ,03EERI_G01,G,En,14900,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,CLUZ,03EERI_G01,G,En,14899.9998,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,CMIN,10GNPK_U01,G,En,4500,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,CMIN,10GNPK_U02,G,En,4500,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,CMIN,10GNPK_U03,G,En,4500,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,CMIN,10GNPK_U04,G,En,4500,
7/9/2026 12:30:00 AM,RTD,7/9/2026 12:35:00 AM,CLUZ,03ILIJAN_G01,G,En,16000,
7/9/2026 12:30:00 AM,RTD,7/9/2026 12:35:00 AM,CLUZ,03ILIJAN_G02,G,En,16000,
7/9/2026 12:30:00 AM,RTD,7/9/2026 12:35:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,CLUZ,03EERI_G01,G,En,14900,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,CLUZ,01SNMAN_BAT,G,En,32000,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,CLUZ,03EERI_G01,G,En,14900,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:45:00 AM,RTD,7/9/2026 12:50:00 AM,CMIN,14SARANG_U02,G,En,3870,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CLUZ,03EERI_G02,G,En,14900,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CLUZ,03EERI_G03,G,En,14900,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CMIN,10GNPK_U01,G,En,3500,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CMIN,10GNPK_U02,G,En,3500,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CMIN,10GNPK_U03,G,En,3500,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,CMIN,10GNPK_U04,G,En,3500,
7/9/2026 12:55:00 AM,RTD,7/9/2026 1:00:00 AM,CLUZ,03EERI_G02,G,En,14900.0001,
7/9/2026 12:55:00 AM,RTD,7/9/2026 1:00:00 AM,CLUZ,03EERI_G03,G,En,14900.0001,
7/9/2026 12:55:00 AM,RTD,7/9/2026 1:00:00 AM,CMIN,14SARANG_U01,G,En,3910,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,CLUZ,01SNMAN_BAT,G,En,32000.0002,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,CLUZ,03ILIJAN_G01,G,En,16000,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,CLUZ,03ILIJAN_G02,G,En,16000,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,CMIN,14SARANG_U01,G,En,3910,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,CLUZ,01SNMAN_BAT,G,En,32000.0002,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,CLUZ,03ILIJAN_G01,G,En,16000,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,CLUZ,03ILIJAN_G02,G,En,16000,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,CMIN,14SARANG_U01,G,En,3910,
