RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
8/19/2026,RTD,8/19/2026 12:05:00 AM,CLUZ,03STA-RI_G05,G,En,6548.50,
8/19/2026,RTD,8/19/2026 12:05:00 AM,CLUZ,03STA-RI_G06,G,En,6548.50,
8/19/2026 12:10:00 AM,RTD,8/19/2026 12:15:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/19/2026 12:10:00 AM,RTD,8/19/2026 12:15:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/19/2026 12:15:00 AM,RTD,8/19/2026 12:20:00 AM,CLUZ,01SUAL_G02,G,En,4100.08,
8/19/2026 12:15:00 AM,RTD,8/19/2026 12:20:00 AM,CVIS,08PEDC_U03,G,En,4640,
8/19/2026 12:20:00 AM,RTD,8/19/2026 12:25:00 AM,CLUZ,03SBPL_G01,G,En,3149.60,
8/19/2026 12:20:00 AM,RTD,8/19/2026 12:25:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/19/2026 12:20:00 AM,RTD,8/19/2026 12:25:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/19/2026 12:25:00 AM,RTD,8/19/2026 12:30:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/19/2026 12:25:00 AM,RTD,8/19/2026 12:30:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/19/2026 12:30:00 AM,RTD,8/19/2026 12:35:00 AM,CLUZ,03PAGBIL_G03,G,En,3154.50,
8/19/2026 12:30:00 AM,RTD,8/19/2026 12:35:00 AM,CMIN,14SARANG_U01,G,En,4112,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,CLUZ,03PAGBIL_G03,G,En,3154.50,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,CMIN,10GNPK_U01,G,En,5000,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,CMIN,10GNPK_U03,G,En,5000,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,CMIN,10GNPK_U04,G,En,5000,
8/19/2026 12:40:00 AM,RTD,8/19/2026 12:45:00 AM,CLUZ,01MSINLO_G03,G,En,3100,
8/19/2026 12:40:00 AM,RTD,8/19/2026 12:45:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/19/2026 12:40:00 AM,RTD,8/19/2026 12:45:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/19/2026 12:45:00 AM,RTD,8/19/2026 12:50:00 AM,CLUZ,03PAGBIL_G03,G,En,3154.50,
8/19/2026 12:45:00 AM,RTD,8/19/2026 12:50:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/19/2026 12:45:00 AM,RTD,8/19/2026 12:50:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,CLUZ,03PAGBIL_G03,G,En,3154.50,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,CMIN,10GNPK_U01,G,En,4500,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,CMIN,10GNPK_U03,G,En,4500,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,CMIN,10GNPK_U04,G,En,4500,
8/19/2026 12:55:00 AM,RTD,8/19/2026 1:00:00 AM,CLUZ,03PAGBIL_G03,G,En,3154.50,
8/19/2026 12:55:00 AM,RTD,8/19/2026 1:00:00 AM,CVIS,08PEDC_U03,G,En,4640,
8/19/2026 1:00:00 AM,RTD,8/19/2026 1:05:00 AM,CLUZ,03SBPL_G01,G,En,3149.60,
8/19/2026 1:00:00 AM,RTD,8/19/2026 1:05:00 AM,CVIS,08PEDC_U03,G,En,4640,
8/19/2026 1:05:00 AM,RTD,8/19/2026 1:10:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/19/2026 1:05:00 AM,RTD,8/19/2026 1:10:00 AM,CLUZ,01GNPD_U02,G,En,2853.70,
8/19/2026 1:05:00 AM,RTD,8/19/2026 1:10:00 AM,CVIS,08PEDC_U03,G,En,4640,
8/19/2026 1:10:00 AM,RTD,8/19/2026 1:15:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
