RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
5/1/2026,RTD,5/1/2026 12:05:00 AM,CLUZ,01MAGAT_U03,G,En,14990.0098,
5/1/2026,RTD,5/1/2026 12:05:00 AM,CMIN,14SARANG_U02,G,En,3650,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,CLUZ,03STA-RI_G01,G,En,6870.10,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,CVIS,05CEDC_U01,G,En,3810,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,CVIS,05CEDC_U02,G,En,3810,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,CVIS,05CEDC_U03,G,En,3810,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,CMIN,10GNPK_U01,G,En,3151.0030,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CLUZ,03STA-RI_G01,G,En,6870.10,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CVIS,05CEDC_U01,G,En,3810,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CVIS,05CEDC_U02,G,En,3810,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CVIS,05CEDC_U03,G,En,3810,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CMIN,11FDC_U01,G,En,2922,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CMIN,11FDC_U02,G,En,2922,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,CMIN,11FDC_U03,G,En,2922,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,CLUZ,03STA-RI_G01,G,En,6870.10,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,CVIS,05CEDC_U02,G,En,3810.0003,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,CVIS,05CEDC_U03,G,En,3810.0003,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,CMIN,10GNPK_U01,G,En,3126.0030,
5/1/2026 12:20:00 AM,RTD,5/1/2026 12:25:00 AM,CLUZ,03STA-RI_G01,G,En,6870.10,
5/1/2026 12:20:00 AM,RTD,5/1/2026 12:25:00 AM,CMIN,14SARANG_U02,G,En,3367,
5/1/2026 12:25:00 AM,RTD,5/1/2026 12:30:00 AM,CLUZ,03STA-RI_G02,G,En,6870.10,
5/1/2026 12:25:00 AM,RTD,5/1/2026 12:30:00 AM,CLUZ,03STA-RI_G03,G,En,6870.10,
5/1/2026 12:25:00 AM,RTD,5/1/2026 12:30:00 AM,CLUZ,03STA-RI_G04,G,En,6870.10,
