RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
6/10/2026,RTD,6/10/2026 12:05:00 AM,CLUZ,01GNPD_U01,G,En,4500,
6/10/2026,RTD,6/10/2026 12:05:00 AM,CLUZ,01GNPD_U02,G,En,4500,
6/10/2026,RTD,6/10/2026 12:05:00 AM,CMIN,13TM1_U02,G,En,32000,
6/10/2026 12:05:00 AM,RTD,6/10/2026 12:10:00 AM,CLUZ,03PAGBIL_G01,G,En,3794.40,
6/10/2026 12:05:00 AM,RTD,6/10/2026 12:10:00 AM,CLUZ,03PAGBIL_G02,G,En,3794.40,
6/10/2026 12:10:00 AM,RTD,6/10/2026 12:15:00 AM,CLUZ,03STA-RI_G05,G,En,5714.70,
6/10/2026 12:10:00 AM,RTD,6/10/2026 12:15:00 AM,CLUZ,03STA-RI_G06,G,En,5714.70,
6/10/2026 12:10:00 AM,RTD,6/10/2026 12:15:00 AM,CMIN,12KEGTAN_G01,G,En,31999,
6/10/2026 12:15:00 AM,RTD,6/10/2026 12:20:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
6/10/2026 12:20:00 AM,RTD,6/10/2026 12:25:00 AM,CLUZ,01GNPD_U01,G,En,4500,
6/10/2026 12:20:00 AM,RTD,6/10/2026 12:25:00 AM,CLUZ,01GNPD_U02,G,En,4500,
6/10/2026 12:20:00 AM,RTD,6/10/2026 12:25:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
6/10/2026 12:25:00 AM,RTD,6/10/2026 12:30:00 AM,CLUZ,03PAGBIL_G01,G,En,3794.40,
6/10/2026 12:25:00 AM,RTD,6/10/2026 12:30:00 AM,CLUZ,03PAGBIL_G02,G,En,3794.40,
6/10/2026 12:25:00 AM,RTD,6/10/2026 12:30:00 AM,CMIN,14SUPKOR_G01,G,En,32000,
6/10/2026 12:30:00 AM,RTD,6/10/2026 12:35:00 AM,CLUZ,03SNGAB_G01,G,En,4289.15,
6/10/2026 12:35:00 AM,RTD,6/10/2026 12:40:00 AM,CLUZ,03SNGAB_G01,G,En,4289.15,
6/10/2026 12:35:00 AM,RTD,6/10/2026 12:40:00 AM,CVIS,08NABASDPP_U01,G,En,20239.80,
6/10/2026 12:35:00 AM,RTD,6/10/2026 12:40:00 AM,CVIS,08NABASDPP_U02,G,En,20239.80,
6/10/2026 12:40:00 AM,RTD,6/10/2026 12:45:00 AM,CLUZ,03SNGAB_G01,G,En,4289.15,
6/10/2026 12:45:00 AM,RTD,6/10/2026 12:50:00 AM,CLUZ,03SNGAB_G01,G,En,4289.15,
6/10/2026 12:45:00 AM,RTD,6/10/2026 12:50:00 AM,CMIN,13MAGDBNK_U01,G,En,20000.08,
6/10/2026 12:45:00 AM,RTD,6/10/2026 12:50:00 AM,CMIN,13MAGDBNK_U02,G,En,20000.08,
6/10/2026 12:45:00 AM,RTD,6/10/2026 12:50:00 AM,CMIN,13MAGDBNK_U03,G,En,20000.08,
