RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
8/31/2026,RTD,8/31/2026 12:05:00 AM,CLUZ,03PAGBIL_G03,G,En,2867.60,
8/31/2026,RTD,8/31/2026 12:05:00 AM,CMIN,11PACERM_G01,G,En,32000,
8/31/2026 12:05:00 AM,RTD,8/31/2026 12:10:00 AM,CLUZ,01GNPD_U01,G,En,2754.1999,
8/31/2026 12:05:00 AM,RTD,8/31/2026 12:10:00 AM,CMIN,11JASA_BAT,G,En,32000.0011,
8/31/2026 12:05:00 AM,RTD,8/31/2026 12:10:00 AM,CMIN,11MINBAL_G01,G,En,32000.0011,
8/31/2026 12:05:00 AM,RTD,8/31/2026 12:10:00 AM,CMIN,11MNRGY_G02,G,En,32000.0011,
8/31/2026 12:10:00 AM,RTD,8/31/2026 12:15:00 AM,CMIN,11PACERM_G01,G,En,32000.0012,
8/31/2026 12:15:00 AM,RTD,8/31/2026 12:20:00 AM,CVIS,07BIDPP_U01,G,En,32000,
8/31/2026 12:15:00 AM,RTD,8/31/2026 12:20:00 AM,CVIS,07BIDPP_U02,G,En,32000,
8/31/2026 12:20:00 AM,RTD,8/31/2026 12:25:00 AM,CVIS,07BIDPP_U01,G,En,32000.0005,
8/31/2026 12:25:00 AM,RTD,8/31/2026 12:30:00 AM,CLUZ,01GNPD_U02,G,En,2754.20,
8/31/2026 12:25:00 AM,RTD,8/31/2026 12:30:00 AM,CVIS,07BIDPP_U01,G,En,32000.0005,
8/31/2026 12:25:00 AM,RTD,8/31/2026 12:30:00 AM,CVIS,07BIDPP_U02,G,En,32000.0005,
8/31/2026 12:30:00 AM,RTD,8/31/2026 12:35:00 AM,CLUZ,03QPPL_G01,G,En,1500,
8/31/2026 12:30:00 AM,RTD,8/31/2026 12:35:00 AM,CVIS,07BIDPP_U01,G,En,32000.0003,
8/31/2026 12:30:00 AM,RTD,8/31/2026 12:35:00 AM,CVIS,07BIDPP_U02,G,En,32000.0003,
8/31/2026 12:35:00 AM,RTD,8/31/2026 12:40:00 AM,CLUZ,01GNPD_U02,G,En,2754.20,
8/31/2026 12:35:00 AM,RTD,8/31/2026 12:40:00 AM,CVIS,07BIDPP_U01,G,En,32000,
8/31/2026 12:35:00 AM,RTD,8/31/2026 12:40:00 AM,CVIS,07BIDPP_U02,G,En,32000,
8/31/2026 12:40:00 AM,RTD,8/31/2026 12:45:00 AM,CVIS,06KABAN_BAT,G,En,32000,
8/31/2026 12:45:00 AM,RTD,8/31/2026 12:50:00 AM,CMIN,12TM2_U01,G,En,31999.9995,
8/31/2026 12:50:00 AM,RTD,8/31/2026 12:55:00 AM,CMIN,12TM2_U01,G,En,31999.9996,
8/31/2026 12:55:00 AM,RTD,8/31/2026 1:00:00 AM,CLUZ,01BINGA_U03,G,En,89.50,
8/31/2026 12:55:00 AM,RTD,8/31/2026 1:00:00 AM,CMIN,09WMPC_U10,G,En,31800,
8/31/2026 1:00:00 AM,RTD,8/31/2026 1:05:00 AM,CLUZ,03PAGBIL_G03,G,En,2867.60,
8/31/2026 1:00:00 AM,RTD,8/31/2026 1:05:00 AM,CVIS,08PDPP1_U03,G,En,32000.0042,
8/31/2026 1:05:00 AM,RTD,8/31/2026 1:10:00 AM,CLUZ,01GNPD_U02,G,En,2754.20,
8/31/2026 1:05:00 AM,RTD,8/31/2026 1:10:00 AM,CMIN,13MACO_BAT,G,En,32000.0004,
8/31/2026 1:05:00 AM,RTD,8/31/2026 1:10:00 AM,CMIN,13MAGDBNK_U01,G,En,32000.0004,
8/31/2026 1:05:00 AM,RTD,8/31/2026 1:10:00 AM,CMIN,13MATIBNK_G01,G,En,32000.0004,
8/31/2026 1:10:00 AM,RTD,8/31/2026 1:15:00 AM,CMIN,13MACO_BAT,G,En,32000.0004,
8/31/2026 1:10:00 AM,RTD,8/31/2026 1:15:00 AM,CMIN,13MAGDBNK_U01,G,En,32000.0004,
8/31/2026 1:10:00 AM,RTD,8/31/2026 1:15:00 AM,CMIN,13MATIBNK_G01,G,En,32000.0004,
8/31/2026 1:15:00 AM,RTD,8/31/2026 1:20:00 AM,CMIN,11KEGMAR_G01,G,En,31999,
8/31/2026 1:20:00 AM,RTD,8/31/2026 1:25:00 AM,CLUZ,03QPPL_G01,G,En,1500,
8/31/2026 1:20:00 AM,RTD,8/31/2026 1:25:00 AM,CMIN,13MACO_BAT,G,En,32000.0004,
8/31/2026 1:20:00 AM,RTD,8/31/2026 1:25:00 AM,CMIN,13MAGDBNK_U01,G,En,32000.0004,
8/31/2026 1:20:00 AM,RTD,8/31/2026 1:25:00 AM,CMIN,13MATIBNK_G01,G,En,32000.0004,
8/31/2026 1:25:00 AM,RTD,8/31/2026 1:30:00 AM,CMIN,09SANGALI_BAT,G,En,32000,
8/31/2026 1:30:00 AM,RTD,8/31/2026 1:35:00 AM,CMIN,09WMPC_U07,G,En,31600,
8/31/2026 1:35:00 AM,RTD,8/31/2026 1:40:00 AM,CMIN,09WMPC_U04,G,En,31280,
8/31/2026 1:40:00 AM,RTD,8/31/2026 1:45:00 AM,CMIN,12PKSFRA_U01,G,En,32000,
8/31/2026 1:40:00 AM,RTD,8/31/2026 1:45:00 AM,CMIN,12PKSFRA_U02,G,En,32000,
8/31/2026 1:45:00 AM,RTD,8/31/2026 1:50:00 AM,CMIN,12PKSFRA_U01,G,En,32000,
8/31/2026 1:45:00 AM,RTD,8/31/2026 1:50:00 AM,CMIN,12PKSFRA_U02,G,En,32000,
8/31/2026 1:50:00 AM,RTD,8/31/2026 1:55:00 AM,CMIN,09WMPC_U10,G,En,31800,
8/31/2026 1:55:00 AM,RTD,8/31/2026 2:00:00 AM,CLUZ,01BINGA_U03,G,En,89.50,
8/31/2026 1:55:00 AM,RTD,8/31/2026 2:00:00 AM,CMIN,09WMPC_U09,G,En,31700,
8/31/2026 2:00:00 AM,RTD,8/31/2026 2:05:00 AM,CLUZ,01BINGA_U01,G,En,87.50,
8/31/2026 2:00:00 AM,RTD,8/31/2026 2:05:00 AM,CMIN,09WMPC_U07,G,En,31600,
8/31/2026 2:05:00 AM,RTD,8/31/2026 2:10:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/31/2026 2:10:00 AM,RTD,8/31/2026 2:15:00 AM,CLUZ,01BINGA_U03,G,En,89.50,
8/31/2026 2:10:00 AM,RTD,8/31/2026 2:15:00 AM,CMIN,09WMPC_U04,G,En,31280,
8/31/2026 2:15:00 AM,RTD,8/31/2026 2:20:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/31/2026 2:15:00 AM,RTD,8/31/2026 2:20:00 AM,CVIS,08NABASDPP_U01,G,En,23444.70,
8/31/2026 2:15:00 AM,RTD,8/31/2026 2:20:00 AM,CVIS,08NABASDPP_U02,G,En,23444.70,
8/31/2026 2:20:00 AM,RTD,8/31/2026 2:25:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/31/2026 2:20:00 AM,RTD,8/31/2026 2:25:00 AM,CVIS,05CARMENDPP_U01,G,En,20896.70,
8/31/2026 2:20:00 AM,RTD,8/31/2026 2:25:00 AM,CVIS,05CARMENDPP_U02,G,En,20896.70,
8/31/2026 2:20:00 AM,RTD,8/31/2026 2:25:00 AM,CVIS,05CARMENDPP_U03,G,En,20896.70,
8/31/2026 2:25:00 AM,RTD,8/31/2026 2:30:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/31/2026 2:25:00 AM,RTD,8/31/2026 2:30:00 AM,CVIS,05CARMENDPP_U01,G,En,20896.70,
8/31/2026 2:25:00 AM,RTD,8/31/2026 2:30:00 AM,CVIS,05CARMENDPP_U02,G,En,20896.70,
