RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
8/30/2026,RTD,8/30/2026 12:05:00 AM,CLUZ,01MAGAT_U04,G,En,2515,
8/30/2026,RTD,8/30/2026 12:05:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
8/30/2026 12:05:00 AM,RTD,8/30/2026 12:10:00 AM,CLUZ,01MAGAT_U04,G,En,2515,
8/30/2026 12:05:00 AM,RTD,8/30/2026 12:10:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
8/30/2026 12:10:00 AM,RTD,8/30/2026 12:15:00 AM,CLUZ,01MAGAT_U04,G,En,2515,
8/30/2026 12:10:00 AM,RTD,8/30/2026 12:15:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
8/30/2026 12:15:00 AM,RTD,8/30/2026 12:20:00 AM,CMIN,11PACERM_G01,G,En,32000.0012,
8/30/2026 12:20:00 AM,RTD,8/30/2026 12:25:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/30/2026 12:20:00 AM,RTD,8/30/2026 12:25:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
8/30/2026 12:25:00 AM,RTD,8/30/2026 12:30:00 AM,CLUZ,01BINGA_U02,G,En,88.50,
8/30/2026 12:25:00 AM,RTD,8/30/2026 12:30:00 AM,CVIS,07BIDPP_U01,G,En,32000,
8/30/2026 12:25:00 AM,RTD,8/30/2026 12:30:00 AM,CVIS,07BIDPP_U02,G,En,32000,
8/30/2026 12:30:00 AM,RTD,8/30/2026 12:35:00 AM,CLUZ,01BINGA_U01,G,En,87.50,
8/30/2026 12:30:00 AM,RTD,8/30/2026 12:35:00 AM,CVIS,06CENPRI_U01,G,En,32000,
8/30/2026 12:30:00 AM,RTD,8/30/2026 12:35:00 AM,CVIS,06CENPRI_U02,G,En,32000,
8/30/2026 12:30:00 AM,RTD,8/30/2026 12:35:00 AM,CVIS,06CENPRI_U03,G,En,32000,
