RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
4/22/2026,RTD,4/22/2026 12:05:00 AM,CLUZ,03STA-RI_G02,G,En,5380.10,
4/22/2026,RTD,4/22/2026 12:05:00 AM,CLUZ,03STA-RI_G03,G,En,5380.10,
4/22/2026,RTD,4/22/2026 12:05:00 AM,CLUZ,03STA-RI_G04,G,En,5380.10,
4/22/2026,RTD,4/22/2026 12:05:00 AM,CMIN,13DCPP_U01,G,En,-10000,
4/22/2026,RTD,4/22/2026 12:05:00 AM,CMIN,13DCPP_U02,G,En,-10000,
4/22/2026 12:05:00 AM,RTD,4/22/2026 12:10:00 AM,CLUZ,03STA-RI_G02,G,En,5380.10,
4/22/2026 12:05:00 AM,RTD,4/22/2026 12:10:00 AM,CLUZ,03STA-RI_G03,G,En,5380.10,
4/22/2026 12:05:00 AM,RTD,4/22/2026 12:10:00 AM,CLUZ,03STA-RI_G04,G,En,5380.10,
4/22/2026 12:05:00 AM,RTD,4/22/2026 12:10:00 AM,CMIN,10GNPK_U03,G,En,-9998.9976,
4/22/2026 12:10:00 AM,RTD,4/22/2026 12:15:00 AM,CLUZ,03STA-RI_G02,G,En,5380.10,
4/22/2026 12:10:00 AM,RTD,4/22/2026 12:15:00 AM,CLUZ,03STA-RI_G03,G,En,5380.10,
4/22/2026 12:10:00 AM,RTD,4/22/2026 12:15:00 AM,CLUZ,03STA-RI_G04,G,En,5380.10,
4/22/2026 12:10:00 AM,RTD,4/22/2026 12:15:00 AM,CMIN,10GNPK_U01,G,En,-9999,
4/22/2026 12:10:00 AM,RTD,4/22/2026 12:15:00 AM,CMIN,10GNPK_U02,G,En,-9999,
4/22/2026 12:15:00 AM,RTD,4/22/2026 12:20:00 AM,CLUZ,03STA-RI_G02,G,En,5380.10,
4/22/2026 12:15:00 AM,RTD,4/22/2026 12:20:00 AM,CLUZ,03STA-RI_G03,G,En,5380.10,
4/22/2026 12:15:00 AM,RTD,4/22/2026 12:20:00 AM,CLUZ,03STA-RI_G04,G,En,5380.10,
4/22/2026 12:15:00 AM,RTD,4/22/2026 12:20:00 AM,CMIN,10GNPK_U01,G,En,-9999.0003,
4/22/2026 12:15:00 AM,RTD,4/22/2026 12:20:00 AM,CMIN,10GNPK_U02,G,En,-9999.0003,
4/22/2026 12:20:00 AM,RTD,4/22/2026 12:25:00 AM,CLUZ,03STA-RI_G02,G,En,5380.10,
4/22/2026 12:20:00 AM,RTD,4/22/2026 12:25:00 AM,CLUZ,03STA-RI_G03,G,En,5380.10,
