RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
4/19/2026 9:45:13 PM,M214513,4/19/2026 9:44:50 PM,0,Mindanao Grid-04/19/2026 21:45: Nasipit-Therma Marine Mobile 2 138kV Line 2 (7LI2NAS-TM2)  energized at 2142H (Planned Outage)  [WEBSMS],
4/19/2026 8:33:01 PM,M203301,4/19/2026 8:32:38 PM,0,Mindanao Grid-04/19/2026 20:33: SMF(SEC) U2 tripped at 2026H. (Unplanned Outage)  [WEBSMS],
4/19/2026 7:39:08 PM,V193908,4/19/2026 7:38:45 PM,0,Visayas Grid-04/19/2026 19:39: Cebu SS 100MVA TR3 energized at 1935H (Planned Outage)  [WEBSMS],
4/19/2026 7:04:41 PM,L190441,4/19/2026 7:04:18 PM,0,[NSO Update] Luzon Grid-04/19/2026 19:04: Ormoc-Naga 350kV HVDC (Visayas-Luzon) de-blocked at 1900H with power going to Luzon  [WEBSMS],
4/19/2026 7:03:50 PM,V190350,4/19/2026 7:03:27 PM,0,[NSO Update] Visayas Grid-04/19/2026 19:04: Ormoc-Naga 350kV HVDC (Visayas-Luzon) de-blocked at 1900H with power going to Luzon  [WEBSMS],
4/19/2026 6:54:35 PM,V185435,4/19/2026 6:54:11 PM,0,[NSO Update] Visayas Grid-04/19/2026 18:54: Ormoc-Naga 350kV HVDC (Visayas-Luzon) blocked at 1850H from reverse power direction as per RTD  [WEBSMS],
4/19/2026 6:54:28 PM,L185428,4/19/2026 6:54:05 PM,0,[NSO Update] Luzon Grid-04/19/2026 18:54: Ormoc-Naga 350kV HVDC (Visayas-Luzon) blocked at 1850H from reverse power direction as per RTD  [WEBSMS],
4/19/2026 6:52:30 PM,L185230,4/19/2026 6:52:07 PM,0,Luzon Grid-04/19/2026 18:52: Castillejos-San Marcelino 230kV L2 de-energized at 1849H (Planned Outage)  [WEBSMS],
4/19/2026 6:04:05 PM,V180405,4/19/2026 6:03:42 PM,0,Visayas Grid-04/19/2026 18:04: PGPP2-Okoy online at 1759H (Unplanned Outage)  [WEBSMS],
4/19/2026 6:00:13 PM,L180013,4/19/2026 5:59:50 PM,0,Luzon Grid-04/19/2026 18:00: Taytay-Masinag 115kV L (CO) restored at 1758H (Planned Outage)  [WEBSMS],
4/19/2026 5:56:03 PM,L175603,4/19/2026 5:55:40 PM,0,[NSO Update] Luzon Grid-04/19/2026 17:55: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=14064MW, PK=3194MW, RR=120MW, NetOpMargin: EVE=3194 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: MSLC1 @250MW, PBL3 @330MW, SCPC @120MW, SCPC 2 @120MW, SUAL 1 @270MW, SUAL 2 @300MW [WEBSMS],
4/19/2026 5:50:54 PM,M175054,4/19/2026 5:50:31 PM,0,[NSO Update] Mindanao Grid-04/19/2026 17:51: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3551MW, PK=2345MW, RR=74MW, NetOpMargin: EVE=1132 Highest Unit O/L: TSI 1 @ 151.4MW Derated Plant: GNPK U2 @125MW, MT APO U1 @47.5MW, MT APO U2 @43MW [WEBSMS],
4/19/2026 5:47:27 PM,V174727,4/19/2026 5:47:04 PM,0,[NSO Update] Visayas Grid-04/19/2026 17:47: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2667MW, PK=2160MW, RR=40MW, NetOpMargin: EVE=467 Highest Unit O/L: PEDC 3 @ 150MW Derated Plant: TGPP @79.5MW, LEYTE A @369MW [WEBSMS],
4/19/2026 5:19:27 PM,L171927,4/19/2026 5:19:04 PM,0,Luzon Grid-04/19/2026 17:19: San Jose-Quezon 230kV line 2 restored at 1718H (Planned Outage)  [WEBSMS],
4/19/2026 5:17:25 PM,M171725,4/19/2026 5:17:02 PM,0,Mindanao Grid-04/19/2026 17:17: Tacurong SS 138kV   50MVA Power Transformer No.2 energized at 1716H.  (Planned Outage/GOMP)  [WEBSMS],
4/19/2026 5:08:48 PM,M170848,4/19/2026 5:08:25 PM,0,Mindanao Grid-04/19/2026 17:09: Pulangi 4 HEPP Unit 3 online at 1702H (OMC/Unplanned Outage)  [WEBSMS],
4/19/2026 5:03:51 PM,L170351,4/19/2026 5:03:28 PM,0,Luzon Grid-04/19/2026 17:03: Santiago-Tuguegarao 230kV Line restored at 1703H (Planned Outage)  [WEBSMS],
4/19/2026 4:55:57 PM,L165557,4/19/2026 4:55:34 PM,0,Luzon Grid-04/19/2026 16:56: Calaca-Sta. Rosa (Malamig) 230kV Line restored at 1655H (Unplanned Outage)  [WEBSMS],
4/19/2026 4:53:42 PM,V165342,4/19/2026 4:53:19 PM,0,Visayas Grid-04/19/2026 16:54: Panitan SS 50 MVA TR1 energized at 1649H (Planned Outage)  [WEBSMS],
4/19/2026 4:49:48 PM,M164948,4/19/2026 4:49:25 PM,0,Mindanao Grid-04/19/2026 16:49: Agus1 Power Plant Transformer No.1, 50 MVA  energized at 1647H (Planned Outage).  [WEBSMS],
4/19/2026 4:47:57 PM,L164757,4/19/2026 4:47:34 PM,0,Luzon Grid-04/19/2026 16:48: Calaca-Sta. Rosa 230kV Linetripped at 1644H (Unplanned Outage)  [WEBSMS],
4/19/2026 4:44:54 PM,M164454,4/19/2026 4:44:31 PM,0,Mindanao Grid-04/19/2026 16:45: Jasaan SS 138kV Bus No.2 (7BS02JAS) energized  at 1643H (Planned Outage)  [WEBSMS],
4/19/2026 4:03:39 PM,V160339,4/19/2026 4:03:17 PM,0,Visayas Grid-04/19/2026 16:04: Daan Bantayan SS 230 kV bus 2 energized at 1600H (Planned Outage)  [WEBSMS],
4/19/2026 3:40:02 PM,L154002,4/19/2026 3:39:39 PM,0,Luzon Grid-04/19/2026 15:40: Kalayaan  1 as pump (-158MW) tripped at 1535H, frequency reach at 60.409hz (Unplanned Outage)  [WEBSMS],
4/19/2026 3:19:31 PM,L151931,4/19/2026 3:19:08 PM,0,[NSO Update] Luzon Grid-04/19/2026 15:19: Ormoc-Naga 350kV HVDC (Visayas-Luzon) de-blocked at 1514H with power going to Visayas  [WEBSMS],
4/19/2026 3:18:03 PM,V151803,4/19/2026 3:17:40 PM,0,[NSO Update] Visayas Grid-04/19/2026 15:18: Ormoc-Naga 350kV HVDC (Visayas-Luzon) de-blocked at 1514H with power going to Visayas  [WEBSMS],
4/19/2026 3:13:09 PM,V151309,4/19/2026 3:12:46 PM,0,[NSO Update] Visayas Grid-04/19/2026 15:13: Ormoc-Naga 350kV HVDC (Visayas-Luzon) blocked at 1504H from forward power direction as per RTD  [WEBSMS],
4/19/2026 3:09:08 PM,L150908,4/19/2026 3:08:45 PM,0,[NSO Update] Luzon Grid-04/19/2026 15:09: Ormoc-Naga 350kV HVDC (Visayas-Luzon) blocked at 1504H from forward power direction as per RTD  [WEBSMS],
4/19/2026 2:55:04 PM,L145504,4/19/2026 2:54:42 PM,0,Luzon Grid-04/19/2026 14:55: Labo-Naga 230kV Line 2 restored at 1454H (Planned Outage)  [WEBSMS],
4/19/2026 2:49:02 PM,V144902,4/19/2026 2:48:40 PM,0,Visayas Grid-04/19/2026 14:49: TVI U1 online at 1440H (Unplanned Outage)  [WEBSMS],
4/19/2026 12:34:02 PM,L123402,4/19/2026 12:33:40 PM,0,[NSO Update] Luzon Grid-04/19/2026 12:34: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=15944MW, PK=10358MW, RR=120MW, NetOpMargin: PM=5467, EVE=3062 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: MSLC1 @250MW, PBL3 @330MW, SCPC @120MW, SCPC 2 @120MW, SUAL 1 @270MW, SUAL 2 @300MW [WEBSMS],
4/19/2026 12:27:57 PM,M122757,4/19/2026 12:27:34 PM,0,[NSO Update] Mindanao Grid-04/19/2026 12:28: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3564MW, PK=2194MW, RR=74MW, NetOpMargin: PM=1296, EVE=1044 Highest Unit O/L: TSI 1 @ 151.4MW Derated Plant: GNPK U2 @125MW, MT APO U1 @47MW, MT APO U2 @43MW [WEBSMS],
4/19/2026 12:26:52 PM,V122652,4/19/2026 12:26:29 PM,0,[NSO Update] Visayas Grid-04/19/2026 12:28: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2697MW, PK=1938MW, RR=40MW, NetOpMargin: PM=720, EVE=434 Highest Unit O/L: PEDC 3 @ 150MW Derated Plant: TGPP @79.5MW, LEYTE A @369MW [WEBSMS],
4/19/2026 11:17:49 AM,V111749,4/19/2026 11:17:27 AM,0,Visayas Grid-04/19/2026 11:19: Iloilo SS 100 Mva Tr2 energized at 1116H (Planned Outage)  [WEBSMS],
4/19/2026 10:46:21 AM,L104621,4/19/2026 10:45:59 AM,0,Luzon Grid-04/19/2026 10:46: San Lorenzo Module 60 online at 1045H. (Unplanned Outage)  [WEBSMS],
4/19/2026 9:31:39 AM,M093139,4/19/2026 9:31:17 AM,0,Mindanao Grid-04/19/2026 09:31: Agus1 Power Plant Transformer No.1, 50 MVA  de-energized at 0926H (Planned Outage)  [WEBSMS],
4/19/2026 8:49:21 AM,V084921,4/19/2026 8:48:59 AM,0,Visayas Grid-04/19/2026 08:50: DaanBantayan SS 230 kV bus 2 de-energized at 0849H (Planned Outage)  [WEBSMS],
4/19/2026 8:14:45 AM,V081445,4/19/2026 8:14:23 AM,0,Visayas Grid-04/19/2026 08:16: Iloilo SS 100 Mva Tr2 de-energized at 0814H (Planned Outage)  [WEBSMS],
4/19/2026 7:53:52 AM,M075352,4/19/2026 7:53:30 AM,0,Mindanao Grid-04/19/2026 07:53: Jasaan SS 138kV Bus No.2 (7BS02JAS) shutdown at 0752H (Planned Outage)  [WEBSMS],
4/19/2026 7:42:36 AM,V074236,4/19/2026 7:42:14 AM,0,Visayas Grid-04/19/2026 07:44: Panitan SS 50 Mva Tr1 de-energized at 0742H (Planned Outage)  [WEBSMS],
4/19/2026 7:08:50 AM,L070850,4/19/2026 7:08:28 AM,0,Luzon Grid-04/19/2026 07:08: Las Pinas SS 300MVA T01 restored at 0707H. (Planned Outage)  [WEBSMS],
4/19/2026 6:36:47 AM,L063647,4/19/2026 6:36:25 AM,0,Luzon Grid-04/19/2026 06:36: San Jose-Quezon 230kV line 2 de-energized at 0635H. (Planned Outage)  [WEBSMS],
4/19/2026 6:28:49 AM,M062849,4/19/2026 6:28:27 AM,0,Mindanao Grid-04/19/2026 06:28: Tacurong SS 138kV   50MVA Power Transformer No.2 de-energized at 0619H.  (Planned Outage/GOMP)  [WEBSMS],
4/19/2026 6:03:24 AM,L060324,4/19/2026 6:03:02 AM,0,Luzon Grid-04/19/2026 06:03: Labo-Naga 230kV Line 2 de-energized at 0603H. (Planned Outage)  [WEBSMS],
4/19/2026 5:47:37 AM,L054737,4/19/2026 5:47:15 AM,0,[NSO Update] Luzon Grid-04/19/2026 05:47: Correction: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=16756MW, PK=10153MW, RR=120MW, NetOpMargin: AM=6483, PM=4390, EVE=2614 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: MSLC1 @250MW, PBL3 @330MW, SCPC @120MW, SCPC 2 @120MW, SUAL 1 @270MW, SUAL 2 @300MW [WEBSMS],
4/19/2026 5:47:02 AM,L054702,4/19/2026 5:46:40 AM,0,Luzon Grid-04/19/2026 05:47: Santiago-Tuguegarao 230kV Line de-energized at 0533H. (Planned Outage)  [WEBSMS],
4/19/2026 5:44:16 AM,M054416,4/19/2026 5:43:54 AM,0,[NSO Update] Mindanao Grid-04/19/2026 05:44: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3576MW, PK=2095MW, RR=74MW, NetOpMargin: AM=1406, PM=1312, EVE=1076 Highest Unit O/L: TSI 1 @151.4MW Derated Plant: MA1 @47.5MW, MA2 @43MW, GNPK 2 @125MW [WEBSMS],
4/19/2026 5:43:01 AM,V054301,4/19/2026 5:42:39 AM,0,[NSO Update] Visayas Grid-04/19/2026 05:44: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=3259MW, PK=1798MW, RR=40MW, NetOpMargin: AM=1421, PM=588, EVE=415 Highest Unit O/L: PEDC 3 @150MW Derated Plant: TGPP @79.5MW, LEYTE A @372MW [WEBSMS],
4/19/2026 5:42:27 AM,L054227,4/19/2026 5:42:05 AM,0,[NSO Update] Luzon Grid-04/19/2026 05:41: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=17021MW, PK=10153MW, RR=120MW, NetOpMargin: AM=6748, PM=4655, EVE=2879 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: MSLC1 @250MW, PBL3 @330MW, SCPC @120MW, SCPC 2 @120MW, SUAL 1 @270MW, SUAL 2 @300MW [WEBSMS],
4/19/2026 5:37:33 AM,V053733,4/19/2026 5:37:11 AM,0,Visayas Grid-04/19/2026 05:38: Cebu SS 100MVA TR3 de-energized at 0536H (Planned Outage)  [WEBSMS],
4/19/2026 5:23:48 AM,V052348,4/19/2026 5:23:26 AM,0,[NSO Update] Visayas Grid-04/19/2026 05:25: Weather Update: Ridge of High Pressure Area (HPA) extending over Northern Luzon.  [WEBSMS],
4/19/2026 5:23:32 AM,M052332,4/19/2026 5:23:10 AM,0,[NSO Update] Mindanao Grid-04/19/2026 05:23: Weather Update: Ridge of High Pressure Area (HPA) extending over Northern Luzon.  [WEBSMS],
4/19/2026 5:03:25 AM,L050325,4/19/2026 5:03:03 AM,0,Luzon Grid-04/19/2026 05:03: Binan SS 300MVA T03 de-energized at 0502H. (Planned Outage)  [WEBSMS],
4/19/2026 4:45:17 AM,L044517,4/19/2026 4:44:55 AM,0,Luzon Grid-04/19/2026 04:45: San Lorenzo 60 (161MW) tripped  at 0440H (Lowest Frequency : 59.77 Hz)  [WEBSMS],
4/19/2026 2:33:31 AM,M023331,4/19/2026 2:33:09 AM,0,Mindanao Grid-04/19/2026 02:33: Nasipit SS 100MVA Power Transformer No. 2  [7XF02NAS]  energized/restored at 2300H.  (Planned Outage/Non-GOMP)  [WEBSMS],
4/19/2026 2:29:56 AM,M022956,4/19/2026 2:29:34 AM,0,Mindanao Grid-04/19/2026 02:30: Nasipit SS 138kV Bus No. 1 [7BS01NAS] energized/restored at 2259H.  (Planned Outage/Non-GOMP)  [WEBSMS],
