RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
6/15/2026 11:46:27 PM,L234627,6/15/2026 11:46:17 PM,0,Luzon Grid-06/15/2026 23:46: Castillejos SS 1000MVA T02 restored at 2345H. (Planned Outage)  [WEBSMS],
6/15/2026 9:51:12 PM,V215112,6/15/2026 9:51:02 PM,0,[NSO Advisory] Visayas Grid-06/15/2026 21:51: Update on System Advisory: The Visayas Grid Yellow Alert Notice issued today has been lifted effective 2149H.  [WEBSMS],
6/15/2026 9:31:16 PM,L213116,6/15/2026 9:31:06 PM,0,Luzon Grid-06/15/2026 21:31: Sta Rita Module 20 tripped at 2126H from 185MW load. The system frequency dipped to 59.66Hz. (Unplanned Outage)  [WEBSMS],
6/15/2026 6:12:35 PM,L181235,6/15/2026 6:12:25 PM,0,Luzon Grid-06/15/2026 18:12: Castillejos SS 1000MVA T02 was de-energized at 1810H. (Planned Outage)  [WEBSMS],
6/15/2026 5:52:13 PM,L175213,6/15/2026 5:52:03 PM,0,[NSO Advisory] Luzon Grid-06/15/2026 17:52: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=15080MW, PK=11809MW, RR=80MW, NetOpMargin: EVE=3191 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: GMEC 2 @305MW, MSLC2 @300MW, MSLC3 @300MW, SCPC @120MW, SLTEC 1 @118MW, SLTEC 2 @119MW, MPGC 3 @105MW [WEBSMS],
6/15/2026 5:47:25 PM,L174725,6/15/2026 5:47:16 PM,0,Luzon Grid-06/15/2026 17:47: Bolo-Bugallon Solar(3BEC) 500kV line (Customer-Owned) was looped at 1745H on the Bugallon Solar SS side. (From an Unplanned Outage)  [WEBSMS],
6/15/2026 5:38:38 PM,M173838,6/15/2026 5:38:28 PM,0,[NSO Advisory] Mindanao Grid-06/15/2026 17:38: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3119MW, PK=2462MW, RR=76MW, NetOpMargin: EVE=581 Highest Unit O/L: TSI 1 @151.4MW Derated Plant: MA1 @47MW, MA2 @41MW, GNPK 2 @125MW [WEBSMS],
6/15/2026 5:37:22 PM,V173722,6/15/2026 5:37:13 PM,0,[NSO Advisory] Visayas Grid-06/15/2026 17:37: GRID UPDATE AS OF 6:00 PM System Condition: YELLOW ALERT CAP=2568MW, PK=2402MW, RR=40MW, NetOpMargin: EVE=125 Highest Unit O/L: PCPC @135MW Derated Plant: LEYTE-A @370MW, TGPP @116.7MW, BIDPP U1 @53MW, PGPP1 U1 @34.2MW, URC  @17.7MW, PDPP3-C @9MW, PDPP3-E @9MW, PDPP3-H @9MW, CENPRI U5 @5.5MW, UPPER TAFT @2.8MW, TAFT HYDRO @2.7MW, SEVILLA HYDRO @2MW, VILLASIGA HYDRO @2MW, LOBOC HYDRO 1 @1MW, LOBOC HYDRO 2 @0.8MW, AMLAN HYDRO @0.4MW [WEBSMS],
6/15/2026 5:25:33 PM,L172533,6/15/2026 5:25:23 PM,0,Luzon Grid-06/15/2026 17:25: Bolo-Bugallon Solar(3BEC) 500kV line (Customer-Owned) was energized at 1723H from Bolo SS side. (From an unplanned outage)  [WEBSMS],
6/15/2026 4:28:08 PM,V162808,6/15/2026 4:27:58 PM,0,Visayas Grid-06/15/2026 16:28: MLD implementation in Cebu restored with last feeder in at 1529H  [WEBSMS],
6/15/2026 4:14:13 PM,V161413,6/15/2026 4:14:03 PM,0,[NSO Advisory] Visayas Grid-06/15/2026 16:14: The SO-initiated Market Intervention issued today, 15-June-2026 for the Visayas grid has been lifted at 1541H. Market operations will resume starting interval 1550H.  [WEBSMS],
6/15/2026 3:16:27 PM,V151627,6/15/2026 3:16:17 PM,0,Visayas Grid-06/15/2026 15:16: MLD implemented at Cebu due to limited generation at CNP sub-grids with first feeder out at 1504H.  [WEBSMS],
6/15/2026 2:43:39 PM,V144339,6/15/2026 2:43:29 PM,0,[NSO Advisory] Visayas Grid-06/15/2026 14:44: SO-initiated market intervention is issued today, 15-Jun-2026 for Visayas grid starting interval 1435H due to MLD implementation caused by limited generation at Cebu-Negros-Panay sub-grid  [WEBSMS],
6/15/2026 12:49:10 PM,L124910,6/15/2026 12:49:00 PM,0,[NSO Advisory] Luzon Grid-06/15/2026 12:49: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=16914MW, PK=12856MW, RR=80MW, NetOpMargin: PM=3978, EVE=2719 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: GMEC 2 @305MW, MSLC2 @300MW, MSLC3 @290MW, SCPC 1 @120MW, SLTEC 2 @120MW, SUAL 2 @551MW [WEBSMS],
6/15/2026 12:30:32 PM,V123032,6/15/2026 12:30:21 PM,0,[NSO Advisory] Visayas Grid-06/15/2026 12:30: GRID UPDATE AS OF 1:00 PM System Condition: YELLOW ALERT CAP=2871MW, PK=2572MW, RR=40MW, NetOpMargin: PM=259, EVE=131 Highest Unit O/L: PCPC @135MW Derated Plant: LEYTE-A @370MW, TGPP @116.7MW, BIDPP U1 @71.9MW, URC  @17.7MW, CENPRI U5 @5.5MW, TIMBABAN HYDRO @4MW, VILLASIGA HYDRO @3MW, UPPER TAFT @2.8MW, TAFT HYDRO @2.7MW, SEVILLA HYDRO @1.3MW, LOBOC HYDRO 1 @1MW, LOBOC HYDRO 2 @0.5MW, AMLAN HYDRO @0.2MW [WEBSMS],
6/15/2026 12:22:52 PM,M122252,6/15/2026 12:22:42 PM,0,[NSO Advisory] Mindanao Grid-06/15/2026 12:23: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=3170MW, PK=2568MW, RR=80MW, NetOpMargin: PM=522, EVE=685 Highest Unit O/L: TSI 1 @ 151.4MW Derated Plant: GNPK U2 @125MW, MT APO U1 @47MW, MT APO U2 @41MW [WEBSMS],
6/15/2026 11:55:08 AM,L115508,6/15/2026 11:54:58 AM,0,Luzon Grid-06/15/2026 11:55: Bolo-Bugallon Solar 500kV Line 1 (CO) tripped at 1145H (Unplanned Outage)  [WEBSMS],
6/15/2026 9:09:38 AM,L090938,6/15/2026 9:09:29 AM,0,Luzon Grid-06/15/2026 09:09: Muntinlupa-Binan 230kV Line 4 de-energized at 0857H (Planned Outage)  [WEBSMS],
6/15/2026 8:58:02 AM,L085802,6/15/2026 8:57:53 AM,0,Luzon Grid-06/15/2026 08:58: Muntinlupa-Binan 230kV Line 4 de-energized at 0857H (Planned Outage)  [WEBSMS],
6/15/2026 8:39:16 AM,L083916,6/15/2026 8:39:07 AM,0,Luzon Grid-06/15/2026 08:39: Muntinlupa-Binan 230kV Line 2 restored at 0837H (Unplanned Outage)  [WEBSMS],
6/15/2026 8:34:16 AM,V083416,6/15/2026 8:34:07 AM,0,Visayas Grid-06/15/2026 08:34: Babatngon SS 138 kV Bus 1 de-energized at 0834H (Planned Outage)  [WEBSMS],
6/15/2026 6:48:38 AM,L064838,6/15/2026 6:48:29 AM,0,Luzon Grid-06/15/2026 06:48: Correction: Muntinlupa-Binan 230kV Line 2 de-energized at 0644H (Unplanned Outage)  [WEBSMS],
