RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
6/20/2026 11:50:01 PM,M235001,6/20/2026 11:49:41 PM,0,Mindanao Grid-06/20/2026 23:50: Baloi SS  138kV Bus No.1 and Baloi-Tagoloan 138kV Line de-energized at 2105H and 2106H, respectively. (Planned Outage: Non-GOMP)  [WEBSMS],
6/20/2026 11:19:55 PM,L231955,6/20/2026 11:19:35 PM,0,[NSO Advisory] Luzon Grid-06/20/2026 23:20: System Update: A Weather Disturbance Alert Notice (WDAN) has been issued at 2300H as SEVERE TROPICAL STORM FRANCISCO has now entered the Philippine Area of Responsibility (PAR). Based on all available data, FRANCISCO is at 1,295 km East of Southeastern Luzon (14.3�N, 135.0�E) with maximum sustained winds of 95 km/h near the center and gustiness of up to 115 km/h. It is moving westward at 25km/h  [WEBSMS],
6/20/2026 11:19:34 PM,M231934,6/20/2026 11:19:15 PM,0,[NSO Advisory] Mindanao Grid-06/20/2026 23:19: System Update: A Weather Disturbance Alert Notice (WDAN) has been issued at 2300H as SEVERE TROPICAL STORM FRANCISCO has now entered the Philippine Area of Responsibility (PAR). Based on all available data, FRANCISCO is at 1,295 km East of Southeastern Luzon (14.3�N, 135.0�E) with maximum sustained winds of 95 km/h near the center and gustiness of up to 115 km/h. It is moving westward at 25km/h  [WEBSMS],
6/20/2026 11:19:22 PM,V231922,6/20/2026 11:19:02 PM,0,[NSO Advisory] Visayas Grid-06/20/2026 23:19: System Advisory: A Weather Disturbance Alert Notice (WDAN) has been issued at 2300H as SEVERE TROPICAL STORM FRANCISCO has now entered the Philippine Area of Responsibility (PAR). Based on all available data, FRANCISCO is at 1,295 km East of Southeastern Luzon (14.3�N, 135.0�E) with maximum sustained winds of 95 km/h near the center and gustiness of up to 115 km/h. It is moving westward at 25km/h  [WEBSMS],
6/20/2026 10:34:36 PM,M223436,6/20/2026 10:34:16 PM,0,Mindanao Grid-06/20/2026 22:34: Agus-6 Unit 1 HEPP online at 2230H from emergency shutdown. (Unplanned Outage)  [WEBSMS],
6/20/2026 8:38:26 PM,V203826,6/20/2026 8:38:07 PM,0,Visayas Grid-06/20/2026 20:38: Calbayog SS 138kV Bus 1 energized at 2036H (Planned Outage)  [WEBSMS],
6/20/2026 8:33:15 PM,V203315,6/20/2026 8:32:56 PM,0,[NSO Advisory] Visayas Grid-06/20/2026 20:33: The SO-initiated Market Intervention issued today, 20-June-2026, for the Visayas grid has been lifted at 2027H. Market operations will resume starting interval 2035H.  [WEBSMS],
6/20/2026 8:29:23 PM,V202923,6/20/2026 8:29:04 PM,0,Visayas Grid-06/20/2026 20:29: Cebu Sub-grid MLD restored with last feeder in (MECO Mactan Newton F12) at 2027H  [WEBSMS],
6/20/2026 8:29:00 PM,V202900,6/20/2026 8:28:41 PM,0,Visayas Grid-06/20/2026 20:29: Visayas grid MLD restored with last feeder in at 2027H  [WEBSMS],
6/20/2026 8:24:37 PM,L202437,6/20/2026 8:24:18 PM,0,Luzon Grid-06/20/2026 20:24: For Info: Commissioning of San Lorenzo-Batangas 230kV Line 1 new Main 2 protection completed at 2021H.  [WEBSMS],
6/20/2026 8:12:34 PM,L201234,6/20/2026 8:12:15 PM,0,Luzon Grid-06/20/2026 20:12: San Lorenzo-Batangas 230kV Line 1 restored at 2009H. On going commissioning of new Main 2 protection (Planned Outage)  [WEBSMS],
6/20/2026 7:25:34 PM,M192534,6/20/2026 7:25:15 PM,0,Mindanao Grid-06/20/2026 19:25: Agus 1 HEPP Unit 1 (18.0MW) & Unit 2 (25.0MW) gross generations were on emergency shutdown at 1914H & 1915H, respectively, due to main battery charger problem. (Unplanned/Forced Outage)  [WEBSMS],
6/20/2026 7:12:04 PM,L191204,6/20/2026 7:11:45 PM,0,Luzon Grid-06/20/2026 19:12: Muntinlupa-Filinvest 115kV line restored at 1911H (Planned Outage)  [WEBSMS],
