RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
6/10/2026 10:22:25 PM,V222225,6/10/2026 10:22:26 PM,0,[NSO Advisory] Visayas Grid-06/10/2026 22:23: Update on System Advisory: The Visayas Grid Yellow Alert Notice issued today has been lifted effective 2221H.  [WEBSMS],
6/10/2026 9:58:00 PM,V215800,6/10/2026 9:58:01 PM,0,Visayas Grid-06/10/2026 21:59: LGPP U3 online at 2157H (Unplanned Outage)  [WEBSMS],
6/10/2026 8:14:28 PM,M201428,6/10/2026 8:14:30 PM,0,Mindanao Grid-06/10/2026 20:14: WMPC DG08 with 9.8MW generation on emergency shutdown at 2009H due to fuel leak.(Unplanned Outage)  [WEBSMS],
6/10/2026 7:59:02 PM,V195902,6/10/2026 7:59:04 PM,0,Visayas Grid-06/10/2026 20:00: Cebu Sub-grid MLD restored with last feeder in at 1920H  [WEBSMS],
6/10/2026 7:57:57 PM,V195757,6/10/2026 7:57:59 PM,0,Visayas Grid-06/10/2026 19:59: Leyte-A Mahanagdong Binary tripped at 1947H (Unplanned Outage)  [WEBSMS],
6/10/2026 7:51:47 PM,M195147,6/10/2026 7:51:49 PM,0,Mindanao Grid-06/10/2026 19:52: FDC U3 online at 1943H from forced outage. (Unplanned Outage)  [WEBSMS],
6/10/2026 7:37:07 PM,L193707,6/10/2026 7:37:09 PM,0,Luzon Grid-06/10/2026 19:37: SLTEC 2 online at 1933H (Unplanned Outage)  [WEBSMS],
6/10/2026 7:29:45 PM,V192945,6/10/2026 7:29:47 PM,0,[NSO Advisory] Visayas Grid-06/10/2026 19:31: Update on System Advisory: The Visayas Grid Red Alert Notice issued today has been lifted effective 1920H.  [WEBSMS],
6/10/2026 7:27:54 PM,V192754,6/10/2026 7:27:56 PM,0,[NSO Advisory] Visayas Grid-06/10/2026 19:29: The SO-initiated Market Intervention issued today, 10-June-2026 for the Visayas grid has been lifted at 1920H. Market operations will resume starting interval 1930H.  [WEBSMS],
6/10/2026 7:22:34 PM,V192234,6/10/2026 7:22:36 PM,0,Visayas Grid-06/10/2026 19:23: Visayas grid MLD restored with last feeder in at 1920H  [WEBSMS],
6/10/2026 7:14:24 PM,L191424,6/10/2026 7:14:26 PM,0,Luzon Grid-06/10/2026 19:14: Lal-lo-Cagayan North Solar 69kV Line 1 & 2 de-energized at 1912H & 1913H, respectively (Planned Outage)  [WEBSMS],
6/10/2026 5:51:10 PM,M175110,6/10/2026 5:51:13 PM,0,[NSO Advisory] Mindanao Grid-06/10/2026 17:51: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2781MW, PK=2421MW, RR=78MW, NetOpMargin: EVE=281 Highest Unit O/L: TSI 1 @ 151.4MW Derated Plant: GNPK U2 @125MW, MT APO U1 @47MW, MT APO U2 @41MW [WEBSMS],
6/10/2026 5:47:45 PM,V174745,6/10/2026 5:47:48 PM,0,[NSO Advisory] Visayas Grid-06/10/2026 17:49: GRID UPDATE AS OF 6:00 PM System Condition: RED ALERT CAP=2453MW, PK=2495MW, RR=40MW, NetOpMargin: EVE=-82 Highest Unit O/L: PCPC @ 135MW Derated Plant: LEYTE-A @372MW, TGPP @76.5MW, BIDPP U1 @58.7MW, NASULO @45MW, PDPP3-G @10MW, PDPP3-E @9MW, PDPP3-H @9MW, PDPP3-C @6MW, TIMBABAN HYDRO @6MW, CENPRI U5 @5.5MW, TAFT HYDRO @4.4MW, UPPER TAFT @4MW, SEVILLA HYDRO @2MW, LOBOC HYDRO 1 @1MW, LOBOC HYDRO 2 @0.9MW, AMLAN HYDRO @0.4MW  [WEBSMS],
6/10/2026 5:45:57 PM,L174557,6/10/2026 5:45:59 PM,0,[NSO Advisory] Luzon Grid-06/10/2026 17:46: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=14982MW, PK=12467MW, RR=80MW, NetOpMargin: EVE=2435 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: GMEC 2 @305MW, MSLC1 @290MW, MSLC2 @300MW, MSLC3 @285MW, SCPC @122MW [WEBSMS],
6/10/2026 5:17:39 PM,M171739,6/10/2026 5:17:42 PM,0,Mindanao Grid-06/10/2026 17:17: MPC-IDP1 Unit 5 with 4.8MW total generation on emergency shutdown at 1710H (Unplanned Outage)  [WEBSMS],
6/10/2026 5:14:16 PM,M171416,6/10/2026 5:14:18 PM,0,Mindanao Grid-06/10/2026 17:14: MPC-IDP1 Unit 4 with 4.9MW total generation on emergency shutdown at 1710H (Unplanned Outage)  [WEBSMS],
6/10/2026 4:37:45 PM,M163745,6/10/2026 4:37:47 PM,0,Mindanao Grid-06/10/2026 16:37: Villanueva SS 300 MVA Transformer No. 2 energized at 1636H. (Planned Outage)  [WEBSMS],
6/10/2026 4:18:33 PM,L161833,6/10/2026 4:18:35 PM,0,Luzon Grid-06/10/2026 16:18: Nagsaag-San Roque 230kV Line 2 restored at 1617H (Planned Outage)  [WEBSMS],
6/10/2026 4:01:06 PM,M160106,6/10/2026 4:01:09 PM,0,Mindanao Grid-06/10/2026 16:01: GNPK U4 online at 1559H from forced outage. (Unplanned Outage)  [WEBSMS],
6/10/2026 3:53:13 PM,M155313,6/10/2026 3:53:15 PM,0,[NSO Advisory] Mindanao Grid-06/10/2026 15:53: Update on System Advisory: The Mindanao Grid Yellow Alert Notice issued today has been lifted effective 1550H.  [WEBSMS],
6/10/2026 3:47:47 PM,M154747,6/10/2026 3:47:49 PM,0,Mindanao Grid-06/10/2026 15:47: KEGI Panaon Unit 1 with 6.8MW total generation tripped at 1445H (Unplanned Outage)  [WEBSMS],
6/10/2026 2:19:49 PM,M141949,6/10/2026 2:19:51 PM,0,Mindanao Grid-06/10/2026 14:19: MPC-IDP1 Unit 10 with 5MW total generation on emergency shutdown at 1315H (Unplanned Outage)  [WEBSMS],
6/10/2026 2:18:34 PM,M141834,6/10/2026 2:18:37 PM,0,Mindanao Grid-06/10/2026 14:18: MPC-IDP1 Unit 12 with 4.9MW total generation on emergency shutdown at 1315H (Unplanned Outage)  [WEBSMS],
6/10/2026 2:17:36 PM,M141736,6/10/2026 2:17:39 PM,0,Mindanao Grid-06/10/2026 14:17: Nabunturan - Masara 138kV L (CO) energized at 1415H. (Planned Outage)  [WEBSMS],
6/10/2026 2:16:20 PM,M141620,6/10/2026 2:16:23 PM,0,Mindanao Grid-06/10/2026 14:16: MPC-IDP1 Unit 1 with 4.9MW total generation on emergency shutdown at 1315H (Unplanned Outage)  [WEBSMS],
6/10/2026 1:54:56 PM,L135456,6/10/2026 1:54:58 PM,0,Luzon Grid-06/10/2026 13:54: GMEC Unit 1 (316MW) tripped at 1351H. Lowest system frequency was 59.490Hz.  [WEBSMS],
