RUN_TIME,ADV_ID,ADV_SDATE,ADV_TRAN_TYPE,ADV_TEXT_MESSAGE,
5/17/2026 10:31:05 PM,L223105,5/17/2026 10:31:00 PM,0,Luzon Grid-05/17/2026 22:31: Ilijan GT1-1 online at 2230H. (Unplanned Outage)  [WEBSMS],
5/17/2026 9:36:42 PM,L213642,5/17/2026 9:36:37 PM,0,Luzon Grid-05/17/2026 21:36: San Gabriel shutdown at 2135H, (Reserve Shutdown)  [WEBSMS],
5/17/2026 8:45:52 PM,M204552,5/17/2026 8:45:47 PM,0,Mindanao Grid-05/17/2026 20:46: Sultan Kudarat SS 138kV 100MVA Transformer No.2 energized at 2042H. (Planned Outage)  [WEBSMS],
5/17/2026 7:25:35 PM,V192535,5/17/2026 7:25:31 PM,0,Visayas Grid-05/17/2026 19:26: Quiot SS 100 Mva Tr1 energized at 1922H (Planned Outage)  [WEBSMS],
5/17/2026 6:17:03 PM,L181703,5/17/2026 6:16:59 PM,0,Luzon Grid-05/17/2026 18:17: Bauang SS 230kV Bus 1 energized at 1815H. (Planned Outage)  [WEBSMS],
5/17/2026 5:58:11 PM,L175811,5/17/2026 5:58:06 PM,0,[NSO Update] Luzon Grid-05/17/2026 17:58: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=14401MW, PK=11522MW, RR=80MW, NetOpMargin: EVE=2798 Highest Unit O/L: GNPD 1&2 @668MW Derated Plant: GMEC 2 @305MW, MSLC1 @290MW, MSLC2 @300MW, PBL3 @330MW, SCPC @120MW, SUAL 1 @282MW [WEBSMS],
5/17/2026 5:57:07 PM,M175707,5/17/2026 5:57:02 PM,0,[NSO Update] Mindanao Grid-05/17/2026 17:57: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=3298MW, PK=2331MW, RR=78MW, NetOpMargin: EVE=889 Highest Unit O/L: TSI 1 @151.4MW Derated Plant: MA1 @44MW, MA2 @41MW, GNPK 2 @125MW [WEBSMS],
5/17/2026 5:28:07 PM,V172807,5/17/2026 5:28:03 PM,0,[NSO Update] Visayas Grid-05/17/2026 17:29: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2656MW, PK=2343MW, RR=40MW, NetOpMargin: EVE=273 Highest Unit O/L: PCPC @135MW Derated Plant: TGPP @76.5MW, LEYTE A @369MW [WEBSMS],
5/17/2026 5:23:44 PM,M172344,5/17/2026 5:23:40 PM,0,Mindanao Grid-05/17/2026 17:23: Sultan Kudarat - Lamsan 69kV Line energized at 1343H. (Planned Outage)  [WEBSMS],
5/17/2026 5:19:31 PM,M171931,5/17/2026 5:19:27 PM,0,Mindanao Grid-05/17/2026 17:19: Tagoloan-Manolo 138kV Line 2 energized at 1718H. (Planned Outage)  [WEBSMS],
5/17/2026 5:14:06 PM,L171406,5/17/2026 5:14:01 PM,0,Luzon Grid-05/17/2026 17:14: Naga-Tayabas 230kV Line 2 restored at 1712H. (Planned Outage)  [WEBSMS],
5/17/2026 5:05:01 PM,M170501,5/17/2026 5:04:56 PM,0,Mindanao Grid-05/17/2026 17:05: Agus 5-Aurora 138kV Line energized at 1702H. (Planned Outage)  [WEBSMS],
5/17/2026 4:29:07 PM,L162907,5/17/2026 4:29:02 PM,0,Luzon Grid-05/17/2026 16:29: Bay-Calamba 230kV line 2 restored at 1628H. (Planned Outage)  [WEBSMS],
5/17/2026 4:26:36 PM,L162636,5/17/2026 4:26:32 PM,0,Luzon Grid-05/17/2026 16:26: Bay-Calamba 230kV line 1 restored at 1626H. (Planned Outage)  [WEBSMS],
5/17/2026 4:04:25 PM,L160425,5/17/2026 4:04:21 PM,0,Luzon Grid-05/17/2026 16:04: San Gabriel online at 1603H. (Reserve shutdown)  [WEBSMS],
5/17/2026 3:45:41 PM,L154541,5/17/2026 3:45:36 PM,0,Luzon Grid-05/17/2026 15:45: For info: San Lorenzo-Sta Rita 230kV Buses were unlooped at 1534H while Batangas SS 300MVA T04 and T05 were paralleled on the 69kV side at 1538H.  [WEBSMS],
