RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
8/5/2026,DAP,8/5/2026 3:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.1141,229.1141,0,100,
8/5/2026,DAP,8/5/2026 4:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.0726,229.0726,0,100,
8/5/2026,DAP,8/5/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.42,238.2115,12.7915,105.67,
8/5/2026,DAP,8/5/2026 9:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,224.2072,237.8769,13.6697,106.10,
8/5/2026,DAP,8/5/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.2562,242.1412,18.8850,108.46,
8/5/2026,DAP,8/5/2026 10:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/5/2026,DAP,8/5/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,222.7923,240.5538,17.7615,107.97,
8/5/2026,DAP,8/5/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.0822,240.3374,17.2552,107.73,
8/5/2026,DAP,8/5/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.3169,242.1576,18.8407,108.44,
8/5/2026,DAP,8/5/2026 1:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/5/2026,DAP,8/5/2026 2:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.4324,229.22,5.7876,102.59,
8/5/2026,DAP,8/5/2026 3:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.6186,223.6186,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 1:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.4438,234.5615,5.1177,102.23,
8/5/2026 12:00:00 PM,DAP,8/6/2026 2:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.6527,239.4642,9.8115,104.27,
8/5/2026 12:00:00 PM,DAP,8/6/2026 3:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.8970,241.1654,11.2684,104.90,
8/5/2026 12:00:00 PM,DAP,8/6/2026 4:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.2152,192.2152,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 4:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.8241,241.5237,11.6996,105.09,
8/5/2026 12:00:00 PM,DAP,8/6/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.7875,237.3420,7.5545,103.29,
8/5/2026 12:00:00 PM,DAP,8/6/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.8614,238.21,11.3486,105,
8/5/2026 12:00:00 PM,DAP,8/6/2026 7:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.6687,193.6687,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 7:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.0912,242.0889,15.9977,107.08,
8/5/2026 12:00:00 PM,DAP,8/6/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.1570,194.1570,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 8:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.3138,242.2826,16.9688,107.53,
8/5/2026 12:00:00 PM,DAP,8/6/2026 8:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 9:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.7527,242.2560,18.5033,108.27,
8/5/2026 12:00:00 PM,DAP,8/6/2026 9:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/5/2026 12:00:00 PM,DAP,8/6/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.7496,242.2118,18.4622,108.25,
