RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
8/3/2026,DAP,8/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.6250,223.6250,0,100,
8/3/2026 1:00:00 AM,DAP,8/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.6247,223.6247,0,100,
8/3/2026 2:00:00 AM,DAP,8/3/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.6148,223.6148,0,100,
8/3/2026 2:00:00 AM,DAP,8/3/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.7937,223.7937,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.1253,192.1253,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.8745,241.4695,11.5950,105.04,
8/3/2026 12:00:00 PM,DAP,8/4/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,227.1391,241.7082,14.5691,106.41,
8/3/2026 12:00:00 PM,DAP,8/4/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.0401,193.0401,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,222.3927,242.0073,19.6146,108.82,
8/3/2026 12:00:00 PM,DAP,8/4/2026 10:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,220.9807,241.8014,20.8207,109.42,
8/3/2026 12:00:00 PM,DAP,8/4/2026 11:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,221.6818,241.9513,20.2695,109.14,
8/3/2026 12:00:00 PM,DAP,8/4/2026 12:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,221.8801,241.9195,20.0394,109.03,
8/3/2026 12:00:00 PM,DAP,8/4/2026 1:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 2:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.3025,242.1303,18.8278,108.43,
8/3/2026 12:00:00 PM,DAP,8/4/2026 2:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 3:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,223.9631,239.1539,15.1908,106.78,
8/3/2026 12:00:00 PM,DAP,8/4/2026 4:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,224.2057,242.5328,18.3271,108.17,
8/3/2026 12:00:00 PM,DAP,8/4/2026 4:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 5:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.0191,225.0191,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 6:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.6010,225.6010,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 9:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,228.6617,228.6617,0,100,
8/3/2026 12:00:00 PM,DAP,8/4/2026 10:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,228.8807,230.0902,1.2095,100.53,
8/3/2026 12:00:00 PM,DAP,8/4/2026 11:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.0509,232.3948,3.3439,101.46,
8/3/2026 1:00:00 PM,DAP,8/4/2026 1:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.7413,238.1838,8.4425,103.67,
8/3/2026 1:00:00 PM,DAP,8/4/2026 2:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,230.4043,237.8132,7.4089,103.22,
8/3/2026 1:00:00 PM,DAP,8/4/2026 3:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,230.5041,230.7088,0.2047,100.09,
8/3/2026 1:00:00 PM,DAP,8/4/2026 4:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.1335,192.1335,0,100,
8/3/2026 1:00:00 PM,DAP,8/4/2026 4:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.7232,241.4529,11.7297,105.11,
8/3/2026 1:00:00 PM,DAP,8/4/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,192.2059,192.2059,0,100,
8/3/2026 1:00:00 PM,DAP,8/4/2026 5:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,229.7256,241.5053,11.7797,105.13,
8/3/2026 1:00:00 PM,DAP,8/4/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.0499,193.0499,0,100,
8/3/2026 1:00:00 PM,DAP,8/4/2026 6:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,227.1179,241.7156,14.5977,106.43,
