RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
7/21/2026,DAP,7/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.8499,193.8499,0,100,
7/21/2026,DAP,7/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.5984,242.2729,15.6745,106.92,
7/21/2026,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.2389,194.2389,0,100,
7/21/2026,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.9404,242.4359,16.4955,107.30,
7/21/2026,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
7/21/2026,DAP,7/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.1592,194.1592,0,100,
7/21/2026,DAP,7/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.9987,242.3855,16.3868,107.25,
7/21/2026,DAP,7/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.0108,194.0108,0,100,
7/21/2026,DAP,7/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.3646,242.3524,15.9878,107.06,
7/21/2026,DAP,7/21/2026 2:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.9660,233.5040,6.5380,102.88,
7/21/2026,DAP,7/21/2026 3:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,227.1928,227.1928,0,100,
7/21/2026,DAP,7/21/2026 4:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,294.6049,294.6049,0,100,
7/21/2026,DAP,7/21/2026 5:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,295.0394,295.0394,0,100,
7/21/2026,DAP,7/21/2026 7:00:00 PM,CONTINGENCY,SCHED_RUN,1BAUA_1BPP1,01BPPC,230,297.7872,297.7872,0,100,
7/21/2026,DAP,7/21/2026 7:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,288.7976,288.7976,0,100,
7/21/2026,DAP,7/21/2026 8:00:00 PM,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.1702,589.1702,0,100,
7/21/2026,DAP,7/21/2026 8:00:00 PM,CONTINGENCY,SCHED_RUN,1BAUA_1BPP1,01BPPC,230,298.5921,298.5921,0,100,
7/21/2026,DAP,7/21/2026 8:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,288.6299,288.6299,0,100,
7/21/2026,DAP,7/21/2026 9:00:00 PM,CONTINGENCY,SCHED_RUN,1BAUA_1BPP1,01BPPC,230,298.8341,298.8341,0,100,
7/21/2026,DAP,7/21/2026 9:00:00 PM,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.4877,589.4877,0,100,
7/21/2026,DAP,7/21/2026 10:00:00 PM,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.2924,589.2924,0,100,
7/21/2026,DAP,7/21/2026 11:00:00 PM,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.5394,589.5394,0,100,
7/21/2026,DAP,7/22/2026,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.3198,591.3198,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,193.9110,193.9110,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 10:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.5182,242.2997,15.7815,106.97,
7/21/2026 1:00:00 AM,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.2653,194.2653,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 11:00:00 AM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.9270,242.4423,16.5153,107.31,
7/21/2026 1:00:00 AM,DAP,7/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,225.9054,242.4078,16.5024,107.31,
7/21/2026 1:00:00 AM,DAP,7/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 12:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.2152,194.2152,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB1,04TABANG,230,194.0635,194.0635,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.2854,242.3656,16.0802,107.11,
7/21/2026 1:00:00 AM,DAP,7/21/2026 1:00:00 PM,BASE CASE,SCHED_RUN,LEYTE_TO_CEBU,LEYTE_TO,,440,440,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 2:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,226.9279,233.9180,6.9901,103.08,
7/21/2026 1:00:00 AM,DAP,7/21/2026 3:00:00 PM,BASE CASE,SCHED_RUN,5DAAN_4TAB2,05DAANBN,230,227.1493,227.1493,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 4:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,294.5950,294.5950,0,100,
7/21/2026 1:00:00 AM,DAP,7/21/2026 5:00:00 PM,BASE CASE,SCHED_RUN,1HERMO_TR2,01HERMOS,230,295.0336,295.0336,0,100,
